trade_id,symbol,entry_time,exit_time,qty,entry_price,exit_price,pnl,return_pct,holding_days,entry_strategy_id,entry_strategy_version_id,entry_signal_strength,entry_confidence,entry_reason,entry_price_source,exit_reason,exit_strategy_id,exit_trigger,market_regime,outcome_label
broker_match_0005_AMD,AMD,2026-05-12T14:52:02.1816Z,2026-05-13T13:32:45.220049Z,256,444.0,452.02,2053.36,0.0181,0,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (26.68%) indicates breakout (intraday weak: smoothed=0.11%),,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0076_HPE,HPE,2026-05-12T14:52:06.550076Z,2026-05-13T13:30:01.473841Z,2314,29.8,30.5,1619.8,0.0235,0,broker_reconstructed,broker_reconstructed,,,,,broker_fill,broker_reconstructed,,,neutral
broker_match_0087_INTC,INTC,2026-05-12T15:08:26.774245Z,2026-05-13T13:34:46.229738Z,807,118.12,122.08,3187.91,0.0334,0,broker_reconstructed,broker_reconstructed,,,,,broker_fill,broker_reconstructed,,,neutral
broker_match_0052_DELL,DELL,2026-05-12T15:08:30.208867Z,2026-05-13T13:34:38.658007Z,293,233.32,241.41,2369.9,0.0347,0,broker_reconstructed,broker_reconstructed,,,,,broker_fill,broker_reconstructed,,,neutral
broker_match_0001_AMAT,AMAT,2026-05-12T15:08:34.381122Z,2026-06-01T17:04:12.348044Z,158,421.06,459.3,6041.92,0.0908,20,broker_reconstructed,broker_reconstructed,,,,,broker_fill,broker_reconstructed,,,good
broker_match_0116_NBIS,NBIS,2026-05-12T15:08:39.129241Z,2026-05-13T13:32:12.166813Z,36,177.79,208.99,1123.2,0.1755,0,broker_reconstructed,broker_reconstructed,,,,,broker_fill,broker_reconstructed,,,good
broker_match_0106_MRVL,MRVL,2026-05-13T13:32:22.309325Z,2026-05-13T14:04:15.280988Z,300,170.7,178.0,2190.74,0.0428,0,breakout_momentum_v1_intraday_enhanced,breakout_momentum_v2_threshold_tuned,0.7705667276051194,0.5458180987202929,"Strong bullish momentum (6.42%) indicates breakout + Intraday confirmed (smoothed=1.46%, VWAP=neutral)",,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0155_QTUM,QTUM,2026-05-13T14:04:20.813344Z,2026-05-13T14:46:08.457702Z,657,144.72,145.09,243.09,0.0026,0,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,0.748042128004321,0.6358358088036729,Strong bullish momentum (7.48%) indicates breakout (intraday weak: smoothed=-2.48%),,broker_fill,broker_reconstructed,,neutral,neutral
broker_match_0143_PTF,PTF,2026-05-13T14:04:23.96685Z,2026-05-13T14:46:04.988607Z,792,120.72,121.07,277.2,0.0029,0,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (11.62%) indicates breakout (intraday weak: smoothed=-1.52%),,broker_fill,broker_reconstructed,,neutral,neutral
broker_match_0135_PSCT,PSCT,2026-05-13T14:04:27.669305Z,2026-05-13T14:45:59.764054Z,861,78.62,78.43,-163.59,-0.0024,0,breakout_momentum_v1_intraday_enhanced,breakout_momentum_v2_threshold_tuned,1.0,0.8490144111313578,"Strong bullish momentum (9.99%) indicates breakout + Intraday confirmed (smoothed=4.81%, VWAP=neutral)",,broker_fill,broker_reconstructed,,neutral,neutral
broker_match_0136_PSCT,PSCT,2026-05-13T14:04:27.669305Z,2026-05-13T17:32:25.793019Z,348,78.62,78.89,93.96,0.0034,0,breakout_momentum_v1_intraday_enhanced,breakout_momentum_v2_threshold_tuned,1.0,0.8490144111313578,"Strong bullish momentum (9.99%) indicates breakout + Intraday confirmed (smoothed=4.81%, VWAP=neutral)",,broker_fill,broker_reconstructed,,neutral,neutral
broker_match_0165_SHOC,SHOC,2026-05-13T14:04:34.317112Z,2026-05-13T14:46:12.584012Z,945,106.12,106.8,642.19,0.0064,0,breakout_momentum_v1_intraday_enhanced,breakout_momentum_v2_threshold_tuned,1.0,0.85,"Strong bullish momentum (12.49%) indicates breakout + Intraday confirmed (smoothed=12.41%, VWAP=neutral)",,broker_fill,broker_reconstructed,,neutral,neutral
broker_match_0071_GTOP,GTOP,2026-05-13T14:04:37.626751Z,2026-05-13T14:45:57.450674Z,1381,45.92,46.04,165.72,0.0026,0,breakout_momentum_v1_intraday_enhanced,breakout_momentum_v2_threshold_tuned,0.6490765171503972,0.45976253298153136,"Strong bullish momentum (5.41%) indicates breakout + Intraday confirmed (smoothed=26.40%, VWAP=neutral)",,broker_fill,broker_reconstructed,,neutral,neutral
broker_match_0187_SOXQ,SOXQ,2026-05-13T14:20:34.070097Z,2026-05-13T15:02:23.147599Z,1106,93.07,94.51,1592.16,0.0155,0,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (15.83%) indicates breakout (intraday weak: smoothed=-0.15%),,broker_fill,broker_reconstructed,,neutral,neutral
broker_match_0204_TTEQ,TTEQ,2026-05-13T14:20:41.868641Z,2026-05-13T15:02:31.170794Z,1520,40.88,41.11,348.61,0.0056,0,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,0.590121872995511,0.5016035920461843,Strong bullish momentum (5.90%) indicates breakout (intraday weak: smoothed=-0.45%),,broker_fill,broker_reconstructed,,neutral,neutral
broker_match_0195_SOXX,SOXX,2026-05-13T14:20:42.604873Z,2026-05-13T15:02:28.562103Z,33,520.21,527.91,254.25,0.0148,0,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (16.37%) indicates breakout (intraday weak: smoothed=0.22%),,broker_fill,broker_reconstructed,,neutral,neutral
broker_match_0029_AVGO,AVGO,2026-05-13T15:02:37.172967Z,2026-05-13T15:30:58.308645Z,205,414.28,412.27,-411.87,-0.0048,0,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (16.82%) indicates breakout (intraday weak: smoothed=-0.63%),,broker_fill,broker_reconstructed,,neutral,neutral
broker_match_0014_AMZN,AMZN,2026-05-13T15:02:40.223727Z,2026-05-13T15:30:47.574946Z,323,265.27,266.84,507.11,0.0059,0,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (13.30%) indicates breakout (intraday weak: smoothed=0.21%),,broker_fill,broker_reconstructed,,neutral,neutral
broker_match_0006_AMD,AMD,2026-05-13T15:02:47.522777Z,2026-05-13T15:30:44.554005Z,261,446.27,444.46,-473.54,-0.0041,0,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (25.50%) indicates breakout (intraday weak: smoothed=-0.93%),,broker_fill,broker_reconstructed,,neutral,neutral
broker_match_0020_ARM,ARM,2026-05-13T15:02:54.164623Z,2026-05-13T15:30:56.012798Z,266,216.49,217.82,353.78,0.0061,0,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (29.59%) indicates breakout (intraday weak: smoothed=-0.44%),,broker_fill,broker_reconstructed,,neutral,neutral
broker_match_0053_DELL,DELL,2026-05-13T15:02:55.637694Z,2026-05-13T15:31:01.662661Z,299,241.98,240.6,-412.37,-0.0057,0,breakout_momentum_v1_intraday_enhanced,breakout_momentum_v2_threshold_tuned,1.0,0.85,"Strong bullish momentum (21.19%) indicates breakout + Intraday confirmed (smoothed=1.81%, VWAP=neutral)",,broker_fill,broker_reconstructed,,neutral,neutral
broker_match_0077_HPE,HPE,2026-05-13T15:02:58.744947Z,2026-05-13T15:31:07.309142Z,2358,30.93,30.82,-254.84,-0.0035,0,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (13.48%) indicates breakout (intraday weak: smoothed=0.08%),,broker_fill,broker_reconstructed,,neutral,neutral
broker_match_0096_LRCX,LRCX,2026-05-13T15:03:02.828296Z,2026-05-13T15:31:09.702355Z,210,291.87,291.45,-88.2,-0.0014,0,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (21.74%) indicates breakout (intraday weak: smoothed=0.13%),,broker_fill,broker_reconstructed,,neutral,neutral
